Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,Iq ,Id ,,,,,,,,,,,,,,,
0.034225351,0.034428697,0.01253243,0.993310258,0.012239331,0.006435312,0.000491653,-0.573451168,0.01253243,0.993310258,0.007388411,0.019288761,0.173913048,0.010924614,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.934332824,0.939884055,0.711908728,-0.454196798,0.775295753,0.925651929,0.786946072,0.208033814,0.711908728,-0.454196798,0.863254981,-0.928400633,0.367803913,-0.170447689,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.371045605,0.37325013,0.069185248,0.607387254,0.154104164,-0.050071549,0.12941006,-0.907253805,0.069185248,0.607387254,0.168716387,0.016744994,0.173905694,0.120813539,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.002014343,0.002026311,0.000500055,0.000930993,0.000339034,-0.001494467,0.000784124,0.999931456,0.000500055,0.000930993,0.000693455,-0.000484682,0.173913041,0.000642825,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.838319463,0.843300242,0.337901891,0.387623284,0.343431197,-0.245142706,0.348664989,-0.940875596,0.337901891,0.387623284,0.375972444,-0.087806461,0.173910301,0.28028357,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.492620828,0.495547678,0.230677135,0.023501644,0.136075298,-0.710461109,0.1582795,0.815530048,0.230677135,0.023501644,0.122924478,-0.413312652,0.173912311,0.16183516,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.281051872,0.282721709,0.124513869,0.988147718,0.078685656,0.117281287,0.05459534,-0.194232683,0.124513869,0.988147718,0.039780281,0.370027342,0.173914059,0.090865879,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.244254754,0.245705965,0.107814541,0.002241663,0.05487853,-0.859826419,0.056374114,0.874857759,0.107814541,0.002241663,0.027650458,-0.465633849,0.173913952,0.078752753,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.108549349,0.109194283,0.012451534,0.865544904,0.043261361,-0.010236728,0.030927558,-0.965143737,0.012451534,0.865544904,0.045081884,0.009084427,0.17391321,0.034719501,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.464263835,0.467022205,0.15020062,-0.197905885,0.210268111,-0.988965814,0.123978768,0.249743391,0.15020062,-0.197905885,0.189854636,-0.899045975,0.173910519,0.152218444,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.927019506,0.932527286,0.714255823,0.532344101,0.749991424,-0.121468149,0.712153802,-0.816143971,0.714255823,0.532344101,0.792865167,0.03088281,0.228469779,0.60132444,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.518496798,0.521577387,0.134620216,0.442520745,0.207143661,-0.11795569,0.212431501,-0.923467051,0.134620216,0.442520745,0.244820286,-0.017038195,0.173904773,0.170650528,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.958350874,0.964044805,0.473188302,0.962666106,0.422001203,0.306504227,0.432129069,-0.343918378,0.473188302,0.962666106,0.445822353,0.488273788,0.008449013,0.562200365,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.83799219,0.842971024,0.339601596,-0.633610152,0.340556119,0.735469788,0.349453772,0.042148219,0.339601596,-0.633610152,0.374168404,0.894946251,0.173872546,0.28020389,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.995187737,1.00110053,0.925344927,-0.007674866,0.911245371,-0.749042035,0.680476986,0.614989997,0.925344927,-0.007674866,0.818268158,-0.591844345,0.476454229,-0.247325794,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.641188762,0.644998311,0.269522951,0.839397022,0.285526312,0.078171555,0.191984865,-0.577821861,0.269522951,0.839397022,0.250592406,0.217311878,0.173879039,0.21258674,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.996823118,1.002745627,0.21824666,-0.2683742,0.13749628,-0.788157249,0.233192982,0.542080721,0.21824666,-0.2683742,0.200630907,-0.572509262,-0.005135701,0.283037257,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.11283097,0.113501342,0.041395567,0.977221651,0.041107336,0.020463972,0.005346925,-0.56204394,0.041395567,0.977221651,0.025601596,0.060815719,0.173912514,0.03609781,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.388934806,0.391245618,0.170194725,-0.95340873,0.075603237,0.369026037,0.133566095,-0.104740887,0.170194725,-0.95340873,0.091718946,0.732121544,0.17391251,0.126804885,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.513659479,0.516711328,0.201831961,0.859384442,0.226527525,0.056910934,0.125977737,-0.614285309,0.201831961,0.859384442,0.1882531,0.174111657,0.173909514,0.168987976,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.698615931,0.702766677,0.251212402,-0.369642753,0.316721373,0.949270119,0.263512031,0.214644145,0.251212402,-0.369642753,0.323914849,-0.92760362,0.173907716,0.232256786,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.685795531,0.689870106,0.315806247,-0.083083599,0.282164848,-0.829809416,0.217951403,0.57348159,0.315806247,-0.083083599,0.246488344,-0.652598158,0.173913205,0.227856164,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.322376026,0.324291386,0.116934712,-0.914492217,0.052017925,0.643823251,0.126594535,-0.040320692,0.116934712,-0.914492217,0.099710026,0.875713786,0.173912073,0.104560059,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.427295934,0.429834664,0.090017454,-0.560641664,0.165118292,0.903852314,0.169549114,0.065543426,0.090017454,-0.560641664,0.198188349,0.987773895,0.173911377,0.139716524,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.922484073,0.927964905,0.661887009,-0.88561417,0.552423614,0.510175661,0.665525375,-0.155140749,0.661887009,-0.88561417,0.64722064,0.699018582,0.725683735,0.239062962,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.330011333,0.331972058,0.05516343,0.624785962,0.135389929,-0.043799962,0.112283451,-0.915979312,0.05516343,0.624785962,0.148116466,0.015611492,0.173910482,0.107106351,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.688989003,0.693082552,0.245918851,-0.363532326,0.313064164,0.952544837,0.257945375,0.215933204,0.245918851,-0.363532326,0.319185803,-0.925917755,0.173906663,0.22895301,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.968183672,0.973936024,0.279892297,-0.851149536,0.414505,0.406790471,0.286597051,-0.367016158,0.279892297,-0.851149536,0.400948754,0.501113643,0.051041916,0.333846707,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.013637517,0.013718543,0.001230137,-0.97915446,0.004145563,0.995886839,0.005082564,0.001450255,0.001230137,-0.97915446,0.005657462,0.999016915,0.173913504,0.004353203,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.089597547,0.09012988,0.011776743,0.90627058,0.03607991,-0.006796155,0.024112834,-0.968043995,0.011776743,0.90627058,0.036572454,0.009172423,0.173912925,0.028637495,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.102609133,0.103218773,0.040463799,0.014405942,0.006904048,-0.773371626,0.032387965,0.974305863,0.040463799,0.014405942,0.01763708,-0.078917308,0.173912888,0.032811855,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.677764869,0.681791731,0.318737513,-0.046909746,0.265003195,-0.786913211,0.220283978,0.638072102,0.318737513,-0.046909746,0.2329089,-0.591542355,0.173905556,0.225103921,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.419509655,0.422002124,0.094188553,0.344011638,0.148573028,-0.124085379,0.173358277,-0.958022249,0.094188553,0.344011638,0.190652878,-0.0324909,0.173912724,0.137092028,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.124438922,0.125178261,0.039637666,0.037746817,0.01298682,-0.16825057,0.047012326,0.987001724,0.039637666,0.037746817,0.03647235,-0.044756586,0.17391327,0.039828932,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.384879441,0.387166158,0.165808462,0.052567159,0.071795486,-0.600466198,0.135545868,0.90483946,0.165808462,0.052567159,0.094454228,-0.245043269,0.173911115,0.12544517,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.389630624,0.39194557,0.148741817,-0.097261383,0.162906448,-0.947574579,0.070366953,0.396881629,0.148741817,-0.097261383,0.124183925,-0.846127039,0.173912955,0.127037639,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.202184063,0.203385316,0.055580165,-0.914176154,0.036825585,0.850858907,0.080733505,-0.008683572,0.055580165,-0.914176154,0.071060928,0.949140345,0.173912921,0.064998282,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.385048785,0.387336508,0.159334147,-0.068453502,0.150467975,-0.923122568,0.065784282,0.520580329,0.159334147,-0.068453502,0.105198344,-0.79714296,0.173912601,0.125502,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.234264906,0.235656764,0.091505347,-0.04189734,0.085959263,-0.952525507,0.023391235,0.535542451,0.091505347,-0.04189734,0.053886528,-0.864950952,0.173913646,0.075477302,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.294389509,0.296138591,0.119113524,-0.049092787,0.108918149,-0.936892591,0.037916838,0.556759131,0.119113524,-0.049092787,0.069659884,-0.826186523,0.173912646,0.095275993,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.296304602,0.298065061,0.091446423,0.111352949,0.057240503,-0.226788273,0.120672362,0.982128848,0.091446423,0.111352949,0.104739851,-0.081661189,0.173914083,0.095909425,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.467034182,0.469809012,0.219079026,-0.00700069,0.143666983,-0.792452225,0.127767619,0.759762535,0.219079026,-0.00700069,0.107313019,-0.529333022,0.173913272,0.15315595,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.464395796,0.46715495,0.15809503,-0.176366563,0.209139978,-0.97806312,0.117421121,0.279727864,0.15809503,-0.176366563,0.183451732,-0.884307243,0.173913824,0.152258497,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.143355225,0.144206953,0.010806305,0.675812831,0.054378695,-0.021900027,0.046739654,-0.966447595,0.010806305,0.675812831,0.061498427,0.004390808,0.173912823,0.045925866,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.14988581,0.150776339,0.05572868,0.029689413,0.009827137,-0.46881067,0.052265133,0.97233556,0.05572868,0.029689413,0.034299085,-0.081431074,0.173912676,0.04803496,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.854151248,0.859226089,0.373417769,-0.160806059,0.363216533,-0.857686678,0.316466342,0.489013773,0.373417769,-0.160806059,0.355102364,-0.69298257,0.17378475,0.285894641,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.442507562,0.44513667,0.182793834,-0.911467079,0.092518719,0.520485573,0.172822491,-0.077630648,0.182793834,-0.911467079,0.135615883,0.795523815,0.173905434,0.144860125,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.454471002,0.457171189,0.15511534,-0.169047286,0.20385984,-0.976261591,0.111877607,0.28312763,0.15511534,-0.169047286,0.17724127,-0.883386274,0.173912093,0.148899885,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.422054052,0.424561638,0.19597172,0.994839457,0.123186859,0.194954242,0.110052949,-0.221042726,0.19597172,0.994839457,0.086680462,0.473512887,0.17391586,0.137947447,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.866809181,0.871959228,0.353548352,0.419989321,0.359331681,-0.223617051,0.355229385,-0.914391344,0.353548352,0.419989321,0.386441213,-0.065935608,0.1749276,0.289616475,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.076353543,0.076807189,0.003724894,0.755935327,0.02848735,-0.011967891,0.024697414,-0.982439659,0.003724894,0.755935327,0.032437319,0.00209678,0.173913176,0.024394269,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.623746602,0.627452521,0.268227366,-0.135575416,0.27247072,-0.905415823,0.179696596,0.458900886,0.268227366,-0.135575416,0.232925862,-0.760421105,0.173907486,0.206593287,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.995056911,1.000968927,0.270866309,-0.973428922,0.397140278,0.284800468,0.274704821,-0.486113143,0.270866309,-0.973428922,0.383584203,0.380332904,0.032178345,0.193321646,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.443412704,0.44604719,0.185065001,0.915386637,0.180173188,0.081768914,0.088461555,-0.505318227,0.185065001,0.915386637,0.133626311,0.212474111,0.173582658,0.14565325,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.659590401,0.663509282,0.284150112,0.147946776,0.210700654,-0.451590031,0.276734332,0.905337201,0.284150112,0.147946776,0.254554279,-0.241463005,0.173909047,0.218871721,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.115938891,0.116627729,0.010683997,-0.186774949,0.045298134,0.986227444,0.035116091,0.032560445,0.010683997,-0.186774949,0.048903449,-0.992994821,0.173913256,0.037094462,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.597395855,0.600945214,0.274585371,0.928631563,0.238505226,0.153282466,0.167804514,-0.412942985,0.274585371,0.928631563,0.193634234,0.331478099,0.173903074,0.197577685,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.342238289,0.344271658,0.121739313,-0.098402828,0.143876482,-0.962745117,0.058081541,0.331780188,0.121739313,-0.098402828,0.111615069,-0.878915709,0.173911448,0.11117615,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.08294614,0.083438955,0.014610434,-0.938621238,0.02030376,0.962386241,0.032437818,0.002940656,0.014610434,-0.938621238,0.032373266,0.98779341,0.173913155,0.026505184,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.36922355,0.371417249,0.138117728,0.904596858,0.154114157,0.047471485,0.063937269,-0.620383794,0.138117728,0.904596858,0.117361754,0.142737545,0.173907378,0.120204055,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.394457076,0.396800697,0.077360731,-0.587584264,0.147691088,0.905375663,0.15638963,0.056061514,0.077360731,-0.587584264,0.180928989,0.984754809,0.173912784,0.128659211,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.27927635,0.280935639,0.117457775,-0.965667673,0.040066933,0.332307678,0.090992528,-0.075405092,0.117457775,-0.965667673,0.055138065,0.788145937,0.17391242,0.090279369,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.418276693,0.420761836,0.193674597,-0.010756339,0.125882424,-0.819354258,0.104615916,0.764509424,0.193674597,-0.010756339,0.085876229,-0.555776614,0.173906169,0.13668145,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.412685783,0.415137708,0.139265161,-0.851532752,0.097176525,0.718335928,0.173896062,-0.025543233,0.139265161,-0.851532752,0.154874944,0.887471857,0.173915998,0.134790802,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.493947956,0.496882691,0.20591261,-0.896462398,0.116830111,0.534008337,0.198172472,-0.081282816,0.20591261,-0.896462398,0.162482892,0.787255539,0.173906207,0.162287944,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.574934575,0.578350482,0.263059888,-0.070355321,0.228225499,-0.853660244,0.155377154,0.586419208,0.263059888,-0.070355321,0.1816317,-0.677244282,0.173913988,0.189886583,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.026719596,0.026878347,0.001346556,-0.925037628,0.008809347,0.993403965,0.009602395,0.003834368,0.001346556,-0.925037628,0.011270754,0.998968636,0.173913248,0.008527343,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.849015496,0.854059824,0.364705619,0.211543935,0.330468536,-0.428711794,0.349165471,0.907772462,0.364705619,0.211543935,0.359341816,-0.250903978,0.174001728,0.283739897,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.169553784,0.170561168,0.01581769,0.696580024,0.06565134,-0.023679011,0.054440356,-0.957554901,0.01581769,0.696580024,0.072890466,0.007076665,0.173911032,0.054403384,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.245899505,0.247360489,0.107788515,0.989414976,0.067291956,0.103166429,0.04523738,-0.175765565,0.107788515,0.989414976,0.0309752,0.3512259,0.173911398,0.079294646,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.738190378,0.742576251,0.345046308,0.959034187,0.292418283,0.239383078,0.256883063,-0.356509304,0.345046308,0.959034187,0.270213256,0.431886044,0.173885439,0.24586728,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.476222684,0.479052106,0.197761524,0.09863746,0.108157042,-0.469174907,0.18951823,0.920211006,0.197761524,0.09863746,0.153215369,-0.209456267,0.173902699,0.156277005,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.817434566,0.82229126,0.320826606,0.449944702,0.34315832,-0.185893793,0.338188257,-0.89277851,0.320826606,0.449944702,0.373264267,-0.036698372,0.173897066,0.273115498,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.658195125,0.662105716,0.250593983,0.252310394,0.229594324,-0.304593455,0.288578025,0.984173853,0.250593983,0.252310394,0.286285881,-0.138912116,0.173920706,0.218384062,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.677703454,0.681729952,0.282612732,0.18486636,0.226002883,-0.401081644,0.290411268,0.931355604,0.282612732,0.18486636,0.275563657,-0.207767091,0.17391235,0.22507858,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.387829426,0.390133669,0.170941733,0.957303822,0.137283408,0.109791605,0.073193507,-0.350972296,0.170941733,0.957303822,0.088842096,0.280905799,0.173910909,0.126432144,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.945159748,0.950775306,0.77833583,0.934147213,0.717744247,0.207976642,0.585253088,-0.412405581,0.77833583,0.934147213,0.658689036,0.380977426,0.140903584,0.23157102,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.246843036,0.248309625,0.101654851,-0.966922695,0.030633602,0.34167787,0.080863006,-0.063156671,0.101654851,-0.966922695,0.048513402,0.819550599,0.173912134,0.079602718,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.587991168,0.591484649,0.173502139,-0.452623808,0.256034297,0.912188281,0.230148502,0.130460741,0.173502139,-0.452623808,0.279699992,-0.982002312,0.17391764,0.194344041,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.357794516,0.359920311,0.077068791,0.728743781,0.155064918,-0.025019648,0.108935303,-0.874411643,0.077068791,0.728743781,0.156411004,0.038673367,0.173914949,0.116370045,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.404075848,0.406476618,0.14848273,-0.884266069,0.083579692,0.648950318,0.165391946,-0.043279421,0.14848273,-0.884266069,0.13815676,0.860653684,0.173910549,0.131893068,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.860317511,0.865428988,0.369404028,0.7866102,0.369553911,0.093589076,0.321427961,-0.570155861,0.369404028,0.7866102,0.364532079,0.253226135,0.173871806,0.28789273,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.026140653,0.026295965,0.01017913,-0.996221249,0.001246434,0.075004633,0.008229719,-0.006419277,0.01017913,-0.996221249,0.004438274,0.980075302,0.173913036,0.008343202,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.123295917,0.124028466,0.031174186,0.943052185,0.050953238,0.003895676,0.021069242,-0.912665229,0.031174186,0.943052185,0.043294781,0.029061884,0.173913129,0.039461155,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.184040692,0.185134149,0.062632275,-0.950306545,0.019300076,0.725282602,0.069177121,-0.023026417,0.062632275,-0.950306545,0.052075033,0.926706543,0.173913325,0.059097095,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.604113991,0.607703265,0.284216719,0.956028655,0.228581869,0.192453654,0.178939496,-0.351923348,0.284216719,0.956028655,0.188217601,0.393179776,0.173911055,0.199861891,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.196632608,0.197800878,0.066017605,-0.944424606,0.02270881,0.736524328,0.074770987,-0.02286735,0.066017605,-0.944424606,0.057448591,0.92538598,0.173913268,0.063190712,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
